title: offline optimal schedule
 task ID       agent     start_time    finish_time       duration
      15       human          63.92          67.26           3.34
      17       human          67.26          73.19           5.92
      18       human          73.19          76.65           3.46
      19       human          76.65          80.24           3.59
      20       robot          66.66          75.19           8.52
      21       human          80.24          86.17           5.92
      24       robot          78.97          88.17           9.20
      22       human          86.17          89.79           3.62
      23       human          89.79          93.38           3.59
                                         makespan:          93.38

title: dynamic scheduling 9
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           2.76           2.76
       3       human           2.78           5.61           2.83
       4       robot           0.00           9.08           9.08
       5       human           9.08          13.70           4.62
       7       robot           9.10          17.64           8.54
       8       human          13.73          17.22           3.49
       6       human          17.26          31.49          14.23
       9       human          31.57          39.85           8.28
      11       robot          20.25          43.37          23.12
      12       human          39.88          43.07           3.19
      10       human          43.12          47.53           4.41
      13       human          47.60          54.95           7.34
      16       robot          46.43          57.78          11.35
      14       human          54.97          71.08          16.11
      15       robot          63.95          72.45           8.51
      17       human          72.45          78.38           5.92
      18       human          78.38          81.84           3.46
      19       human          81.84          85.44           3.59
      20       robot          72.45          80.98           8.52
      21       human          85.44          91.36           5.92
      24       robot          84.16          93.36           9.20
      22       human          91.36          94.98           3.62
      23       human          94.98          98.57           3.59
                                         makespan:          98.57

title: dynamic scheduling 10
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           2.76           2.76
       3       human           2.78           5.61           2.83
       4       robot           0.00           9.08           9.08
       5       human           9.08          13.70           4.62
       7       robot           9.10          17.64           8.54
       8       human          13.73          17.22           3.49
       6       human          17.26          31.49          14.23
       9       human          31.57          39.85           8.28
      11       robot          20.25          43.37          23.12
      12       human          39.88          43.07           3.19
      10       human          43.12          47.53           4.41
      13       human          47.60          54.95           7.34
      16       robot          46.43          57.78          11.35
      14       human          54.97          78.24          23.27
      15       robot          64.00          72.51           8.51
      17       human          78.24          84.17           5.92
      18       human          84.17          87.63           3.46
      19       human          87.63          91.23           3.59
      20       robot          77.64          86.17           8.52
      21       human          91.23          97.15           5.92
      24       robot          89.95          99.15           9.20
      22       human          97.15         100.77           3.62
      23       human         100.77         104.36           3.59
                                         makespan:         104.36

title: dynamic scheduling 11
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           2.76           2.76
       3       human           2.78           5.61           2.83
       4       robot           0.00           9.08           9.08
       5       human           9.08          13.70           4.62
       7       robot           9.10          17.64           8.54
       8       human          13.73          17.22           3.49
       6       human          17.26          31.49          14.23
       9       human          31.57          39.85           8.28
      11       robot          20.25          43.37          23.12
      12       human          39.88          43.07           3.19
      10       human          43.12          47.53           4.41
      13       human          47.60          54.95           7.34
      16       robot          46.43          57.78          11.35
      14       human          54.97          74.72          19.74
      15       robot          64.00          73.52           9.52
      17       human          74.79          83.67           8.89
      20       robot          77.67          86.19           8.52
      18       human          83.67          87.14           3.46
      19       human          87.14          90.73           3.59
      21       human          90.73          96.66           5.92
      24       robot          89.45          98.66           9.20
      22       human          96.66         100.28           3.62
      23       human         100.28         103.87           3.59
                                         makespan:         103.87

title: final timeline
 task ID       agent     start_time    finish_time       duration
       2       human           0.00           2.76           2.76
       3       human           2.78           5.61           2.83
       4       robot           0.00           9.08           9.08
       5       human           9.08          13.70           4.62
       7       robot           9.10          17.64           8.54
       8       human          13.73          17.22           3.49
       6       human          17.26          31.49          14.23
       9       human          31.57          39.85           8.28
      11       robot          20.25          43.37          23.12
      12       human          39.88          43.07           3.19
      10       human          43.12          47.53           4.41
      13       human          47.60          54.95           7.34
      16       robot          46.43          57.78          11.35
      14       human          54.97          74.72          19.74
      15       robot          64.00          73.52           9.52
      17       human          74.79          81.93           7.15
      20       robot          77.67          87.67          10.00
      18       human          81.96          84.30           2.34
      19       human          84.33          87.78           3.45
      21       human          87.88          92.80           4.93
      24       robot          89.49          99.62          10.13
      22       human          92.83          95.25           2.42
      23       human          95.31          98.34           3.03
                                         makespan:          99.62

